"subject"	"activity"	"tBodyAcc.mean...X"	"tBodyAcc.mean...Y"	"tBodyAcc.mean...Z"	"tBodyAcc.std...X"	"tBodyAcc.std...Y"	"tBodyAcc.std...Z"	"tGravityAcc.mean...X"	"tGravityAcc.mean...Y"	"tGravityAcc.mean...Z"	"tGravityAcc.std...X"	"tGravityAcc.std...Y"	"tGravityAcc.std...Z"	"tBodyAccJerk.mean...X"	"tBodyAccJerk.mean...Y"	"tBodyAccJerk.mean...Z"	"tBodyAccJerk.std...X"	"tBodyAccJerk.std...Y"	"tBodyAccJerk.std...Z"	"tBodyGyro.mean...X"	"tBodyGyro.mean...Y"	"tBodyGyro.mean...Z"	"tBodyGyro.std...X"	"tBodyGyro.std...Y"	"tBodyGyro.std...Z"	"tBodyGyroJerk.mean...X"	"tBodyGyroJerk.mean...Y"	"tBodyGyroJerk.mean...Z"	"tBodyGyroJerk.std...X"	"tBodyGyroJerk.std...Y"	"tBodyGyroJerk.std...Z"	"tBodyAccMag.mean.."	"tBodyAccMag.std.."	"tGravityAccMag.mean.."	"tGravityAccMag.std.."	"tBodyAccJerkMag.mean.."	"tBodyAccJerkMag.std.."	"tBodyGyroMag.mean.."	"tBodyGyroMag.std.."	"tBodyGyroJerkMag.mean.."	"tBodyGyroJerkMag.std.."	"fBodyAcc.mean...X"	"fBodyAcc.mean...Y"	"fBodyAcc.mean...Z"	"fBodyAcc.std...X"	"fBodyAcc.std...Y"	"fBodyAcc.std...Z"	"fBodyAccJerk.mean...X"	"fBodyAccJerk.mean...Y"	"fBodyAccJerk.mean...Z"	"fBodyAccJerk.std...X"	"fBodyAccJerk.std...Y"	"fBodyAccJerk.std...Z"	"fBodyGyro.mean...X"	"fBodyGyro.mean...Y"	"fBodyGyro.mean...Z"	"fBodyGyro.std...X"	"fBodyGyro.std...Y"	"fBodyGyro.std...Z"	"fBodyAccMag.mean.."	"fBodyAccMag.std.."	"fBodyBodyAccJerkMag.mean.."	"fBodyBodyAccJerkMag.std.."	"fBodyBodyGyroMag.mean.."	"fBodyBodyGyroMag.std.."	"fBodyBodyGyroJerkMag.mean.."	"fBodyBodyGyroJerkMag.std.."
"87"	27	"STANDING"	0.27188105825	-0.0151090055294875	-0.106706176775	-0.597844843875	-0.558125862727875	-0.706310532415	0.84641699925	-0.05771507195	0.13508834253375	-0.965316399875	-0.9527911007125	-0.9271970308875	0.060989301985375	0.006154552770125	-0.001331906502	-0.6633972119125	-0.651991007525	-0.8094214123625	-0.04115828916125	-0.098133296215875	0.0846191769875	-0.73015082768375	-0.7909644215	-0.7254091196625	-0.09718695724625	-0.04141737388875	-0.056775614317	-0.749354358525	-0.843854898125	-0.7808205235	-0.56223709935	-0.61766658862625	-0.56223709935	-0.61766658862625	-0.680439388875	-0.679809888576375	-0.6665961330875	-0.7003939276075	-0.80088182502625	-0.83256936125	-0.6283966692	-0.5697788099	-0.7279899900625	-0.587075521375	-0.58079427849375	-0.7187761304375	-0.67716094418375	-0.65803670323375	-0.7892457101	-0.6791543305425	-0.67062082170975	-0.8285895745125	-0.6800888074375	-0.79522539075	-0.7047715968625	-0.7476974734	-0.790976319625	-0.7587414236	-0.61099167201625	-0.6824039562425	-0.6626493773	-0.7048402751875	-0.740064415265	-0.72781950386125	-0.827719932265	-0.8523188875
"88"	28	"STANDING"	0.269143882050633	-0.0352604255029114	-0.116592518007595	-0.727690065093671	-0.576354393936709	-0.586366788122785	0.723261736075949	-0.0823141131012658	0.0169925359726582	-0.936896333164557	-0.899672187341772	-0.87885735835443	0.0690680041631646	0.00638004410253165	-0.00950969671518987	-0.719727940106329	-0.671242767478481	-0.722450993481013	-0.00569284749240506	-0.0895933638658228	0.0689015280291139	-0.768591985063291	-0.631547430797468	-0.689354791962025	-0.0952548502278481	-0.0419160727481013	-0.0591856001174684	-0.748786114329114	-0.679475361658228	-0.772427347594937	-0.586354771168354	-0.645138540379747	-0.586354771168354	-0.645138540379747	-0.686313333010127	-0.686087904417721	-0.626236712979747	-0.620232400618987	-0.710932216716456	-0.691870000218987	-0.727557026291139	-0.601307272253165	-0.640240661340506	-0.728952269873418	-0.593756363227848	-0.593223064958228	-0.732545108670886	-0.691751524056962	-0.714541968544304	-0.732431859620253	-0.671410208886076	-0.730716015881013	-0.710078227341772	-0.646299110431646	-0.683823924696203	-0.789035000696203	-0.627981848772152	-0.720859600468354	-0.640529885592405	-0.709700739506329	-0.679173900139241	-0.69890749646962	-0.645159345734177	-0.672634008075949	-0.714826683151899	-0.686905359501266
"89"	29	"STANDING"	0.28266117	-0.0214917560886154	-0.112075747996923	-0.502336613618461	-0.401373854555385	-0.5270066476	0.772662276769231	-0.120615559415385	0.0977002336838462	-0.970615852461538	-0.963641430461538	-0.947016025692308	0.0728018310307692	0.0162036299469231	-0.0371880863778462	-0.569022817096923	-0.528882426698462	-0.698788356366154	0.0166862059861538	-0.118825858338462	0.0422590269569231	-0.68220740836	-0.644565818923077	-0.535686226014154	-0.121559182369231	-0.02882105688	-0.0528630406215385	-0.69305343	-0.725848283384615	-0.729289156307692	-0.428323994852308	-0.546902392476923	-0.428323994852308	-0.546902392476923	-0.565909732715385	-0.564914527598462	-0.535908529476923	-0.571660386876923	-0.709312394989231	-0.728118120153846	-0.554851029938462	-0.43289846114	-0.577030968538462	-0.484494309738462	-0.423387977769231	-0.5373355714	-0.585630927569231	-0.542814283252308	-0.674560564	-0.590370877249231	-0.547205897926154	-0.72234964996	-0.619063097830769	-0.653152946769231	-0.560019373375385	-0.703305527430769	-0.642446054461538	-0.571631045663077	-0.518925495798462	-0.634237448307692	-0.545097752415385	-0.594408774923077	-0.614850400307692	-0.619593946923077	-0.725992705384615	-0.75237293
"90"	30	"STANDING"	0.27033033440678	-0.0197917836742373	-0.119556425440678	-0.190586916912373	-0.153263387669492	-0.502732349152542	0.899648970338983	-0.292338438983051	-0.0834694816469492	-0.948608000169492	-0.930149458474576	-0.918999788474576	0.0813196110338983	-0.0128373163474576	0.0222169473305254	-0.350124939372881	-0.388181547135593	-0.705295175084746	-0.0833798276779661	-0.034807535440678	0.0886433178927119	-0.438734923898305	-0.585159632305085	-0.429319786372881	-0.110166635588136	-0.0308713937769492	-0.0309348467274576	-0.516558587	-0.755943361016949	-0.583583902050847	-0.170498339711695	-0.257143533033898	-0.170498339711695	-0.257143533033898	-0.413500491016949	-0.433202641016949	-0.34437016750678	-0.421113912067797	-0.652369738644068	-0.716256606949152	-0.285036455037288	-0.239054547255932	-0.556861818644068	-0.157864130888136	-0.166230467566102	-0.514310124237288	-0.404069964237288	-0.421068563372881	-0.671847048305085	-0.353963268118644	-0.393885840628814	-0.737882198135593	-0.337154293067797	-0.61335864440678	-0.415932102728814	-0.473695316588136	-0.573027752932203	-0.489117663661017	-0.263696649198305	-0.371912732525424	-0.397396297966102	-0.488023017261017	-0.502383161261017	-0.467846217627119	-0.704006152372881	-0.754331841694915
"91"	1	"WALKING"	0.272466228063158	-0.0176627196578947	-0.107871083126316	-0.722381514463158	-0.658445958031579	-0.753271082336842	0.664729938421053	-0.0511885803712768	0.131311231548421	-0.967488253157895	-0.961661613789474	-0.956340603157895	0.0859623158642105	0.00337663755547368	-0.00509319334810526	-0.724271289387368	-0.703039386358737	-0.845701067789474	-0.0486400418786316	-0.0792302951252632	0.0924153795978947	-0.778284189789474	-0.798024322621053	-0.752237198452632	-0.0887879113263158	-0.0419031692705263	-0.0483855417136842	-0.803155373473684	-0.875257476736842	-0.816450403410526	-0.690463541557895	-0.704496097073684	-0.690463541557895	-0.704496097073684	-0.743241072231579	-0.716875260007368	-0.715794435989474	-0.763106672852632	-0.846521632736842	-0.854587050526316	-0.723190395526316	-0.664585367452632	-0.781665839147368	-0.722729166052632	-0.678390850492632	-0.758498495774737	-0.739348948170526	-0.717550653789474	-0.829511432105263	-0.734164527347368	-0.707986900194737	-0.860719236842105	-0.743721457587368	-0.817890212736842	-0.744647357589474	-0.790775490347368	-0.790064525021053	-0.778927629768421	-0.700701201273684	-0.753063968284211	-0.714349970654737	-0.7222735224	-0.792031072631579	-0.785827338947368	-0.854670263789474	-0.865264071368421
"92"	2	"WALKING"	0.273470326101695	-0.0216594798118644	-0.109774737244068	-0.519762157118644	-0.421935261966102	-0.537167586949153	0.757734117966102	0.0107897139067797	-0.0198907630491525	-0.958263582033898	-0.946789733559322	-0.92634126220339	0.0539863839322034	0.01826169138	-0.00575387327966102	-0.545723292169492	-0.516383334644068	-0.740267258474576	-0.0654002021813559	-0.0369315537050847	0.105962703081356	-0.636592303028814	-0.543712387525424	-0.581868955881356	-0.0867122234728814	-0.0434441091483051	-0.0634653419491525	-0.674917512033898	-0.739752134728814	-0.680727606779661	-0.459620136530508	-0.50175804435722	-0.459620136530508	-0.50175804435722	-0.579503221762712	-0.526122295101695	-0.471749789	-0.554781420746102	-0.71583828220339	-0.721910320966102	-0.52563013538983	-0.444027939830508	-0.60639081348983	-0.51925192538983	-0.448585241652542	-0.539136364365593	-0.557971201864407	-0.533125332474576	-0.711795753050847	-0.574978797983051	-0.532059624355932	-0.768049037118644	-0.572563865964407	-0.59373531361017	-0.554020477627119	-0.659255560915254	-0.523142540847458	-0.634195498813559	-0.485639606966102	-0.590495938779661	-0.507931692084746	-0.555563237542373	-0.601343288111864	-0.60261779361017	-0.720913081728814	-0.745195874627119
"93"	3	"WALKING"	0.281666612068966	-0.0217386142916207	-0.118286455413793	-0.574105959396552	-0.451696417453448	-0.635935288672414	0.509084865172414	0.0731035576155172	0.108528991431034	-0.966637357931034	-0.953444499310345	-0.951060273103448	0.0709645631396552	0.0122405132327586	0.0167067524868966	-0.566483117017241	-0.523359297872414	-0.789173166206897	-0.0400017919948276	-0.0594942138758621	0.0934073732658621	-0.690571897068965	-0.705070174793103	-0.671144410344828	-0.0909960071034483	-0.0428872378086207	-0.0695357065793103	-0.681307228793103	-0.811186756034483	-0.730516513448276	-0.521017706058621	-0.580786149637931	-0.521017706058621	-0.580786149637931	-0.597763651172414	-0.56699370762069	-0.595609168286207	-0.653087791103448	-0.762349117586207	-0.777256836896552	-0.572118763517241	-0.468191332232759	-0.692789146586207	-0.576021620167241	-0.478967788410345	-0.635389795086207	-0.585248904546552	-0.551580845982759	-0.771562544310345	-0.586714140001724	-0.525456230034483	-0.805876528103448	-0.626133555862069	-0.733082513793103	-0.648597062068966	-0.712660377931035	-0.693875954310345	-0.710653710862069	-0.564319954106897	-0.657727854741379	-0.562043336051724	-0.577127373465517	-0.693654703982759	-0.690475388586207	-0.781045193965517	-0.788994262931034
"94"	4	"WALKING"	0.272933701983333	-0.02253599295415	-0.111507898966667	-0.462588031083333	-0.3560204813	-0.510573346	0.709159547666667	0.00186610697	-0.005065673265	-0.9424356545	-0.930818375	-0.91268164535	0.127253442505	-0.0440833939761667	-0.0302281148473333	-0.4467794683	-0.4730298703	-0.686979811166667	-0.078907025165	-0.0240293016523333	0.119132321383333	-0.604712360333333	-0.642502487333333	-0.538168856243	-0.0850314790983333	-0.04871725165	-0.0561966098628333	-0.64297555195	-0.724027593	-0.6553403731	-0.401560409411667	-0.429921986311	-0.401560409411667	-0.429921986311	-0.503939885613833	-0.445318538666667	-0.492680376766667	-0.5710248017	-0.694997846666667	-0.6983471223	-0.457875998211667	-0.388747296416667	-0.5677237955	-0.46624866125	-0.382488939083333	-0.519945893305	-0.48006820905	-0.502172278266667	-0.6626556465	-0.463723273266667	-0.477594580116667	-0.709853661666667	-0.526582413566667	-0.638248151716667	-0.518609963833333	-0.631445383133333	-0.650164194166667	-0.592521204248333	-0.413104000053333	-0.532079801283333	-0.4461152403	-0.448130499166667	-0.613658200466667	-0.61836904225	-0.705312047666667	-0.711633548933333
"95"	5	"WALKING"	0.269833226964286	-0.0216732740107143	-0.109203751178571	-0.470382661321429	-0.4545125353125	-0.563192417430357	0.657465440535714	-0.00597080520178571	0.127264744433929	-0.968300894821429	-0.958898229642857	-0.944699560357143	0.0751142923571429	0.0163584987267857	-0.0336884585042857	-0.48853470325	-0.538036482624643	-0.726511680125	-0.0401388288160714	-0.0770300102625	0.0994297748508929	-0.649384952142857	-0.610014851803571	-0.609922322392857	-0.0716265695964286	-0.0563286106928571	-0.0610816700482143	-0.688554600178571	-0.745493486642857	-0.70079587	-0.434825500041071	-0.49411827175	-0.434825500041071	-0.49411827175	-0.542829041838571	-0.507530789071429	-0.516399043501786	-0.601568878214286	-0.719387545714286	-0.734541096071429	-0.503475033428571	-0.472729762433929	-0.611525015392857	-0.458690784207143	-0.480891890257143	-0.573794441694643	-0.511729271792857	-0.557994521642857	-0.701007481678571	-0.510324712946429	-0.548363746305536	-0.751002976785714	-0.595225993982143	-0.632499816839286	-0.589763615482143	-0.669194739464286	-0.602684142017857	-0.653702256746429	-0.473525500464286	-0.586194154214286	-0.496042687178571	-0.527384913898214	-0.640863981892857	-0.646359691964286	-0.730747664339286	-0.759431691455357
"96"	6	"WALKING"	0.271925439298246	-0.0219835625061404	-0.117871491	-0.628713855491228	-0.545021917203509	-0.642787988401754	0.448137890175439	0.135947511645614	0.0400148700526316	-0.943937153333333	-0.947797571403509	-0.942718114561404	0.104427664915263	0.0231898727122807	-0.0326404033229825	-0.626038094929825	-0.618449276140351	-0.771555543333333	-0.0531943511754386	-0.0410071078438596	0.0926028435789474	-0.757473701403509	-0.763276980175439	-0.692825860666667	-0.102755194631579	-0.033614316245614	-0.0424545308245614	-0.744190274631579	-0.807028810877193	-0.745154405824561	-0.586122970069228	-0.59119391845614	-0.586122970069228	-0.59119391845614	-0.654220071601754	-0.614065039087719	-0.658458299645614	-0.732740099368421	-0.787882562280702	-0.784630919807017	-0.621934225754386	-0.563353156045614	-0.678438320245614	-0.632673702175439	-0.565388353015789	-0.653336822312281	-0.641196919426316	-0.636531245368421	-0.74862017777193	-0.645466861543684	-0.625736190087719	-0.793352613333333	-0.704255465652632	-0.754115055964912	-0.664494026070175	-0.775944023508772	-0.77262967754386	-0.733592468929825	-0.580382496105263	-0.662648348894737	-0.610279541735088	-0.621631742517544	-0.750774158070175	-0.768256895614035	-0.791083303280702	-0.792115908140351
"97"	7	"WALKING"	0.277303354561404	-0.0177628250622807	-0.10027199045614	-0.686737008403509	-0.574760169149123	-0.756527974736842	0.723636568070175	-0.00143557118596491	0.167146948526316	-0.963055600701754	-0.94047375877193	-0.929613453245614	0.0991373182982456	0.0113629427087719	-0.0221261645907018	-0.681251211105263	-0.645492016691228	-0.866060468245614	-0.0260371991491228	-0.0813896220614035	0.118304937027018	-0.763133334736842	-0.827828566666667	-0.792820459298246	-0.109694230561404	-0.0301797864385965	-0.0725068505403509	-0.761678546842105	-0.905513801929825	-0.788545324736842	-0.632596154194737	-0.67974106377193	-0.632596154194737	-0.67974106377193	-0.708145163333333	-0.685681555789474	-0.718621764210526	-0.753445740175439	-0.841840644035088	-0.858051441578947	-0.693243929403509	-0.588285697508772	-0.788424562105263	-0.685322633385965	-0.596043775984386	-0.758712668245614	-0.69295091827193	-0.657510905473684	-0.850358129473684	-0.698340040403509	-0.657387967368421	-0.880608223157895	-0.70675350877193	-0.843691687368421	-0.757155714035088	-0.782389957719298	-0.820634819122807	-0.826357437017544	-0.659294353192982	-0.744282411578947	-0.675450555157895	-0.70155777245614	-0.783417704561403	-0.777101828070175	-0.853673150526316	-0.87468692245614
"98"	8	"WALKING"	0.2700952875	-0.015971093123125	-0.100109228033333	-0.621650806502083	-0.558468074979167	-0.692056080458333	0.825436243958333	-0.0849264479354167	0.0776439095375	-0.976134956041667	-0.964429821666667	-0.928562364166667	0.0862139369166667	0.0282344941079792	-0.00299919844583333	-0.617202062791667	-0.626882890916667	-0.808965315	-0.0930903111520833	-0.05099599039375	0.107216929458333	-0.717166676083333	-0.741017178958333	-0.704852727708333	-0.0927515000208333	-0.04794864335	-0.0582231149833333	-0.735195258333333	-0.822901705625	-0.779837608958333	-0.588265408520833	-0.616845961645833	-0.588265408520833	-0.616845961645833	-0.661616174270833	-0.6151088943125	-0.642461517541667	-0.690655480958333	-0.794702231041667	-0.801414277291667	-0.614239066479167	-0.5762935882	-0.733159165513125	-0.625767789520833	-0.5782846018125	-0.695147897125	-0.643510107833333	-0.648050013125	-0.793688848541667	-0.624766639	-0.629308822842708	-0.822836873125	-0.671215707333333	-0.753631102708333	-0.698880738541667	-0.7339591724375	-0.737053538541667	-0.735222106041667	-0.602825471020833	-0.6865875771875	-0.614900749416667	-0.617255344433333	-0.726944844583333	-0.7211623278125	-0.803681047291667	-0.812616585625
"99"	9	"WALKING"	0.270612411211538	-0.00731475293307692	-0.0909765435211538	-0.587487063969231	-0.474289959865385	-0.548403591307692	0.735507003942308	-0.100859190557692	0.0663680587576923	-0.94344642	-0.929470526153846	-0.880095869038461	0.0943067161509615	-0.00685066601153846	-0.0449174785846154	-0.608519459211538	-0.566367385735385	-0.745814232307692	-0.0695403485019231	-0.044160382305	0.136446249576923	-0.729482105	-0.672891746269231	-0.65339461	-0.110454435255769	-0.0516023218519231	-0.0599739528384615	-0.729989111923077	-0.747879634423077	-0.733457677884615	-0.51571224075	-0.533860029346154	-0.51571224075	-0.533860029346154	-0.623812467230769	-0.580819932230769	-0.582223280365385	-0.653289845769231	-0.740055808653846	-0.734077862288462	-0.596379465653846	-0.494043958442308	-0.616812001923077	-0.585003137576923	-0.498961876536538	-0.548955313996154	-0.621375074173077	-0.587661302	-0.724515814230769	-0.631499377365385	-0.574242993096154	-0.765789516730769	-0.673047086826923	-0.676159548423077	-0.641973861538462	-0.748539794423077	-0.675494773846154	-0.691026092634615	-0.528591571978846	-0.611613645634615	-0.576527254101923	-0.589191749961538	-0.676093009980769	-0.700529930384615	-0.733929449769231	-0.7543673425
"100"	10	"WALKING"	0.282544788603774	-0.0130562743091887	-0.107756155320755	-0.528368316660377	-0.484293089566038	-0.573944653169811	0.783303715660377	-0.0658584855207547	0.0316757353962264	-0.971626975849057	-0.94622993609434	-0.947985123773585	0.0386458905283019	0.00748360074169811	0.00735172850092453	-0.530394652862264	-0.504926905	-0.720705806415094	-0.0288207675830189	-0.0734221918396226	0.0845712457509434	-0.697519918867925	-0.62391203545283	-0.620143359774717	-0.0995932257867925	-0.0693894489075472	-0.0521365116113208	-0.696774487358491	-0.73508628509434	-0.692717661698113	-0.491224426396226	-0.485610664773585	-0.491224426396226	-0.485610664773585	-0.566278790192453	-0.493366344664151	-0.56237708290566	-0.646739137358491	-0.716911363207547	-0.731541693018868	-0.534617168316981	-0.46342993125283	-0.619390910490566	-0.528067679358491	-0.531045832867925	-0.584942209339623	-0.559593525720755	-0.524334792056604	-0.696299131886792	-0.542803983890566	-0.518686268415094	-0.744017964716981	-0.625735333018868	-0.657545489264151	-0.5905694546	-0.721190354716981	-0.611426629	-0.66638169645283	-0.469678649962264	-0.578119268528302	-0.495097695350943	-0.495372161471698	-0.659704681698113	-0.701619326226415	-0.732508304150943	-0.749298002264151
"101"	11	"WALKING"	0.276000642711864	-0.0184745080355932	-0.101913028932203	-0.664416792932203	-0.633751988864407	-0.690521292033898	0.715222482711864	-0.0387362529937288	0.157755410238983	-0.969147024745763	-0.950718595254237	-0.931107947457627	0.0668055180169492	0.0126286540661017	-0.0257084901779661	-0.65840586260678	-0.690526362127119	-0.810398146949153	-0.0169463701984746	-0.104583921135593	0.106013563388136	-0.794756566440678	-0.76056247661017	-0.706112515686441	-0.100078515737288	-0.0533781538271186	-0.0616168436779661	-0.79070118	-0.844461519830508	-0.775995289152542	-0.630558569	-0.640405552440678	-0.630558569	-0.640405552440678	-0.702359719761017	-0.653696178288136	-0.693618403661017	-0.766031482881356	-0.818568561864407	-0.831587760338983	-0.663614914305085	-0.637701032025424	-0.724977209677966	-0.666328622457627	-0.655817601542373	-0.696970213898305	-0.673402535915254	-0.695194348389831	-0.791200410101695	-0.674242807608475	-0.707850813457627	-0.82849392220339	-0.745711360084746	-0.780095044542373	-0.692516522761017	-0.810733060169492	-0.752504949	-0.738636264735593	-0.634253659471186	-0.701543350169492	-0.653977985966102	-0.656257529179661	-0.784765616271186	-0.794982027118644	-0.833384388305085	-0.841089008983051
"102"	12	"WALKING"	0.271315944	-0.021246350768	-0.10841775386	-0.6603027235	-0.56802628474	-0.6481709901992	0.72856814988	0.024810240688	0.1744134305264	-0.9590520882	-0.9423519472	-0.9305216162	0.052473900888	0.032745423248	0.0067872281814	-0.68215928208	-0.640475384178	-0.7904927758	-0.042812627788	-0.08392722294	0.109627305661	-0.7362142368	-0.74710663222	-0.6941323292	-0.076998406454	-0.046987481764	-0.06604648582	-0.7602478972	-0.82801423518	-0.775576674	-0.59668232792	-0.6522428627	-0.59668232792	-0.6522428627	-0.6807367702	-0.67778989716	-0.648609795324	-0.69027948804	-0.7978954792	-0.81313498624	-0.67854236732	-0.58688163482	-0.70832050486	-0.654504137655	-0.587272254028	-0.6448204138	-0.70399083924	-0.66032483902	-0.7787419094	-0.68783088082	-0.64405996427	-0.8010512226	-0.68576126082	-0.76494417266	-0.6943047944	-0.7541183458	-0.74091578438	-0.7233980706	-0.65338551806	-0.70720655064	-0.66801390692	-0.6924241571	-0.73258351874	-0.7208037416	-0.81568518672	-0.82331531648
"103"	13	"WALKING"	0.26927350122807	-0.0201351790368421	-0.115675397333333	-0.729359056719298	-0.64450411045614	-0.714963847333333	0.657742148596491	0.0866351699106316	0.105607458150877	-0.971470647017544	-0.953906472105263	-0.944591115087719	0.0896292973868421	0.0032886290654386	0.00730436065666667	-0.727055905263158	-0.706185425882456	-0.838993378947368	-0.0334368042964912	-0.0838913283614035	0.0743820760596491	-0.777636427403509	-0.824555955263158	-0.745282997561403	-0.0876982658596491	-0.0421797187192982	-0.0440871130859649	-0.791532997017544	-0.886962649122807	-0.801124966315789	-0.682807013010526	-0.705821352807018	-0.682807013010526	-0.705821352807018	-0.744054998070175	-0.720386369649123	-0.717234049507018	-0.770549243	-0.847213683333333	-0.858349970631579	-0.721900930859649	-0.655579836754386	-0.75723669177193	-0.733684130614035	-0.662185057566667	-0.71521396968421	-0.734837393333333	-0.712293411389474	-0.821355996666667	-0.743981565789474	-0.720339647105263	-0.855580358245614	-0.735860140842105	-0.836178415614035	-0.739983201631579	-0.791857237175439	-0.820808342982456	-0.773506960526316	-0.701038966105263	-0.755628517894737	-0.714597117368421	-0.729694458894737	-0.794380470877193	-0.795208806491228	-0.858970431052632	-0.867765312403509
"104"	14	"WALKING"	0.279813578474576	-0.0168211443018814	-0.113987131440678	-0.400175772559322	-0.379952254784746	-0.480683951201695	0.759654714576271	-0.0401620929152542	0.00156400451355932	-0.963594936949153	-0.952689741864407	-0.934759928644068	0.0695746208084746	0.00632629475423729	-0.00735456823932203	-0.414906479864407	-0.480587586913051	-0.691267836779661	-0.0697848023644068	-0.0541862461728814	0.117512598361017	-0.548242370159322	-0.573676928813559	-0.472513631677966	-0.107446388152542	-0.0459896250525424	-0.0544187471711864	-0.638994216389831	-0.72950482	-0.614458984118644	-0.359021445059322	-0.414349367491525	-0.359021445059322	-0.414349367491525	-0.481373450745763	-0.447216991813559	-0.409510943071186	-0.567285659186441	-0.682599919491525	-0.718386353627119	-0.413873471694915	-0.394630984084746	-0.539859993291525	-0.396469303567797	-0.413572671257627	-0.493430532783051	-0.446306943644068	-0.498126152220339	-0.659804931220339	-0.436842979516949	-0.498523622016949	-0.721603917627119	-0.488755697540678	-0.60647412920339	-0.466344238598305	-0.570391321118644	-0.562237782474576	-0.52647044540678	-0.388536545745763	-0.521937389423729	-0.43460420579661	-0.467903315623729	-0.608684987966102	-0.615320648813559	-0.716847164576271	-0.741605224135593
"105"	15	"WALKING"	0.28236647462963	-0.0228053940362963	-0.112279862592593	-0.526642688037037	-0.437277176396296	-0.534978209333333	0.813546356481481	-0.053064618962963	-0.0733636664444444	-0.971482995740741	-0.959472002407407	-0.939089538703704	0.0748869889796296	-0.00992011625925926	-0.0125545292637407	-0.525683302685185	-0.51375999747963	-0.695119131296296	-0.0431351269622222	-0.0543501165351852	0.0776207802644444	-0.673693894053704	-0.599817424962963	-0.60034615612963	-0.0858560939907407	-0.0275808047222222	-0.0822861123222222	-0.660037143888889	-0.68695987562963	-0.698935806666667	-0.470338108240741	-0.494911916944444	-0.470338108240741	-0.494911916944444	-0.554156402411111	-0.501630251724074	-0.521669084814815	-0.587678	-0.680601669740741	-0.671491948888889	-0.526417245066667	-0.446923717632222	-0.593482143840741	-0.527965055325926	-0.470308543324074	-0.542788923605185	-0.54482219381463	-0.539848781612963	-0.678596734296296	-0.550264591555556	-0.51902427482037	-0.711011451111111	-0.60174565862963	-0.612412505962963	-0.586534936851852	-0.698787394925926	-0.599270567135185	-0.644923668148148	-0.469083539792593	-0.58970271122963	-0.490060613592593	-0.520450724462963	-0.60849023462963	-0.648838192037037	-0.669012138888889	-0.698982909518518
"106"	16	"WALKING"	0.256821300078431	-0.0224359389901961	-0.0986929574509804	-0.486340820721569	-0.464769090470588	-0.564955299529412	0.596511163333333	0.0716864827235294	0.124154712598039	-0.956653567843137	-0.95826440627451	-0.948055812039216	0.0986274422392157	-0.00457135339803922	-0.00740604524019608	-0.481202465784314	-0.529713172764706	-0.714686000196078	-0.0536712362843137	-0.0778313039686274	0.103385338976471	-0.674882032837255	-0.622603094431373	-0.582898638647059	-0.0860852305294118	-0.0391069493372549	-0.0523254907554902	-0.684531676078431	-0.725943106294118	-0.695111621764706	-0.443699607862745	-0.516646615092157	-0.443699607862745	-0.516646615092157	-0.538517094941176	-0.495075497666667	-0.542455787398039	-0.603042383352941	-0.707174262156863	-0.729208328323529	-0.495465348235294	-0.486900075294118	-0.618446591352941	-0.484054529294118	-0.488828930705882	-0.572227034464706	-0.519802064823529	-0.561311940598039	-0.693443924352941	-0.488193884300784	-0.526876184364706	-0.734804100392157	-0.617658267215686	-0.637342298921569	-0.566201739294118	-0.695145414647059	-0.618600102294118	-0.628512606666667	-0.500842496921569	-0.603210803145098	-0.489650425817647	-0.506199897058824	-0.640955464627451	-0.64794462945098	-0.732434780370588	-0.744323484764706
"107"	17	"WALKING"	0.272106940163934	-0.0176997799704918	-0.11032836204918	-0.713968882295082	-0.640644452319672	-0.710244871772131	0.65408811852459	-0.00697544467213115	0.0734974357737705	-0.972540610819672	-0.959737851639344	-0.952745598852459	0.0667043787213115	0.0118939119690164	-0.00847517384737705	-0.727123530245902	-0.714640659550984	-0.818817360655738	-0.0794378772409836	-0.0487995111672131	0.123996399021311	-0.812519260655738	-0.741032097262295	-0.755718636065574	-0.089799541	-0.0377961693622951	-0.0458359432639344	-0.810175370377049	-0.78386592495082	-0.831895267770492	-0.67054405142623	-0.700877517180328	-0.67054405142623	-0.700877517180328	-0.742255144180328	-0.709549588704918	-0.695597911486885	-0.740942647213115	-0.801178137540984	-0.782665905426229	-0.717304519488525	-0.657690460147541	-0.748019993672131	-0.713343015459016	-0.655941096311475	-0.713865686796721	-0.739279039081967	-0.728657207265574	-0.807416050147541	-0.739086159885246	-0.718952997303279	-0.828499581147541	-0.770947392555738	-0.733107751460656	-0.745470457590164	-0.826541462622951	-0.750063186622951	-0.782757946885246	-0.692565715098361	-0.752946786196721	-0.702928713829508	-0.719725399227869	-0.746439898557377	-0.784103952459016	-0.781941833213115	-0.799447525262295
